Code du département,Code du canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,JOLY,LE PEN,SARKOZY,MÉLENCHON,POUTOU,ARTHAUD,CHEMINADE,BAYROU,DUPONT-AIGNAN,HOLLANDE
81,36,10470,1227,9243,263,8980,142,1660,1714,1137,106,35,27,824,133,3202
81,37,9592,1422,8170,185,7985,168,1463,1562,1160,87,39,18,639,135,2714
81,38,9777,1408,8369,187,8182,175,1297,1993,960,94,23,16,795,124,2705
81,39,5967,955,5012,103,4909,62,912,669,807,54,27,9,277,55,2037
81,40,7555,1271,6284,172,6112,136,1065,1838,583,67,16,10,637,97,1663
81,41,7978,1581,6397,136,6261,90,1281,1536,683,75,36,12,504,99,1945
81,42,8978,1532,7446,114,7332,125,1440,1906,744,81,40,19,538,109,2330
81,43,9231,1298,7933,166,7767,104,1377,1427,998,92,39,13,601,112,3004
81,44,7894,1204,6690,150,6540,156,922,1703,844,54,22,9,662,108,2060
81,45,7654,1014,6640,118,6522,169,948,1554,782,60,25,13,638,86,2247
81,46,8311,1315,6996,147,6849,101,1313,1925,708,69,34,12,679,106,1902
82,1,3710,507,3203,70,3133,43,791,810,362,47,12,11,265,66,726
82,2,5158,665,4493,105,4388,80,843,1175,488,42,21,7,363,81,1288
82,3,1601,247,1354,32,1322,29,242,410,169,20,11,3,136,29,273
82,4,4805,1076,3729,70,3659,64,875,889,393,39,14,8,277,68,1032
82,5,11048,1533,9515,219,9296,162,2114,2350,1055,124,44,28,771,178,2470
82,6,2159,305,1854,46,1808,64,294,443,253,23,9,2,204,35,481
82,7,11818,1477,10341,202,10139,172,2485,2294,1104,114,58,22,839,186,2865
82,8,4046,496,3550,74,3476,82,838,891,370,37,11,14,286,80,867
82,9,3634,460,3174,68,3106,120,641,899,335,36,8,8,323,56,680
82,10,2118,302,1816,37,1779,33,378,414,168,27,14,4,174,47,520
82,11,5968,1046,4922,109,4813,115,1128,1228,544,66,24,9,413,73,1213
82,12,2425,315,2110,23,2087,56,457,544,264,24,15,4,189,52,482
82,13,3040,397,2643,61,2582,77,633,618,343,40,11,5,210,49,596
82,14,1818,243,1575,29,1546,32,299,442,186,24,13,3,142,27,378
82,15,7901,1112,6789,148,6641,111,1458,1677,754,75,25,16,527,103,1895
82,16,6472,1105,5367,116,5251,104,853,1458,565,64,16,12,402,72,1705
82,17,15154,2138,13016,297,12719,188,3233,3003,1369,151,83,25,930,227,3510
82,18,2677,368,2309,51,2258,50,451,623,276,27,11,5,253,42,520
82,19,10518,1378,9140,208,8932,138,2240,2248,873,116,55,13,708,160,2381
82,20,4007,639,3368,66,3302,116,523,720,515,45,27,9,342,68,937
82,21,5005,703,4302,87,4215,75,1047,972,420,67,26,13,374,85,1136
82,22,7600,1163,6437,161,6276,100,1404,1447,683,86,36,29,473,116,1902
82,23,7259,980,6279,122,6157,117,1363,1400,761,80,36,20,530,113,1737
82,24,4821,557,4264,83,4181,82,990,1021,494,47,17,19,331,70,1110
82,25,7781,1282,6499,135,6364,78,1692,1559,650,86,21,6,440,107,1725
82,26,5797,937,4860,132,4728,81,1095,1253,494,52,12,15,353,57,1316
82,27,7615,1348,6267,119,6148,124,975,1733,649,67,14,14,526,81,1965
82,28,4520,833,3687,72,3615,81,739,877,440,37,13,10,311,66,1041
82,29,7776,1368,6408,116,6292,138,1311,1613,656,68,24,14,505,92,1871
82,30,7061,1322,5739,108,5631,155,836,1655,680,38,17,19,478,78,1675
83,1,2615,400,2215,35,2180,76,485,689,310,16,12,8,134,43,407
83,2,8499,1473,7026,128,6898,175,1800,1737,925,82,37,22,478,111,1531
83,3,27457,4843,22614,322,22292,550,5146,8068,2170,174,68,45,1601,378,4092
83,4,11545,2002,9543,168,9375,200,2800,2602,1117,121,51,24,590,178,1692
83,5,20745,4064,16681,290,16391,269,4647,4764,1789,168,56,35,1033,277,3353
83,6,5608,941,4667,70,4597,128,1284,1357,496,47,18,20,318,81,848
83,7,12835,2496,10339,161,10178,211,2135,4635,732,77,26,23,557,150,1632
83,8,1298,187,1111,17,1094,46,214,301,146,11,7,3,66,22,278
83,9,7219,1230,5989,112,5877,182,1376,1879,697,66,19,7,372,104,1175
83,10,16643,2996,13647,219,13428,264,3631,3752,1628,132,40,24,918,270,2769
83,11,37545,7715,29830,429,29401,518,7893,9631,2627,281,88,42,1978,504,5839
83,12,16712,3105,13607,191,13416,299,3309,5012,1101,108,44,26,965,287,2265
83,13,39093,7585,31508,473,31035,480,8206,11617,2003,237,84,64,2156,472,5716
83,14,24404,4551,19853,292,19561,325,4694,8778,1198,146,54,43,1079,252,2992
83,15,18486,3799,14687,221,14466,320,3236,5491,1265,110,48,33,869,213,2881
83,16,14922,2482,12440,188,12252,280,3075,4116,1091,130,41,17,810,186,2506
83,17,17244,3385,13859,244,13615,213,4231,4088,1144,142,61,29,802,264,2641
83,18,34463,6533,27930,370,27560,491,5937,11261,2192,191,58,61,1904,426,5039
83,19,10696,1959,8737,165,8572,125,2530,2188,1067,69,41,19,517,170,1846
83,20,17073,3012,14061,214,13847,249,3956,4220,1337,147,44,36,986,262,2610
83,21,26084,4230,21854,357,21497,441,6010,6035,2323,204,90,50,1560,343,4441
83,22,18293,3294,14999,215,14784,264,2815,7736,816,88,55,29,764,202,2015
83,23,4759,918,3841,73,3768,99,865,1080,515,49,25,12,245,83,795
83,24,25697,6313,19384,315,19069,306,4941,4438,2811,191,99,41,969,243,5030
83,25,22504,3875,18629,291,18338,330,4786,5862,1802,174,60,44,1286,292,3702
83,26,4737,706,4031,61,3970,74,1217,1154,423,41,12,8,202,81,758
83,27,6806,1702,5104,87,5017,48,1442,1386,550,55,26,7,273,75,1155
83,28,15413,3739,11674,238,11436,196,2999,2952,1257,131,55,25,641,162,3018
83,29,17581,3857,13724,232,13492,240,3328,4020,1264,135,71,22,967,211,3234
83,30,7043,1423,5620,80,5540,121,1093,1937,501,53,21,11,484,93,1226
83,31,6318,1853,4465,60,4405,113,894,1345,489,35,23,17,307,60,1122
83,32,19308,4348,14960,201,14759,274,3318,5325,1292,117,47,30,976,220,3160
83,33,7005,1310,5695,88,5607,127,1143,2047,433,54,14,17,470,109,1193
83,34,17533,3644,13889,194,13695,279,3073,5082,1133,96,51,19,1076,215,2671
83,35,9552,2258,7294,118,7176,149,1673,2035,778,64,27,11,470,107,1862
83,36,30829,5562,25267,404,24863,455,6006,9245,2024,182,84,61,1742,386,4678
83,37,22380,4220,18160,273,17887,273,4830,6773,1155,140,46,32,1105,308,3225
83,38,22982,4542,18440,274,18166,330,4441,6037,1868,171,73,38,1331,339,3538
83,39,29512,5504,24008,274,23734,333,5114,11365,1230,141,57,41,1464,349,3640
83,40,29342,5927,23415,352,23063,409,5906,8518,1813,169,70,35,1675,397,4071
83,41,20057,3813,16244,298,15946,282,4203,5160,1368,143,78,37,1158,254,3263
83,42,27919,5261,22658,392,22266,423,5090,7149,2342,223,70,49,1605,368,4947
83,43,20424,3960,16464,247,16217,367,3415,6366,1331,128,43,37,1101,262,3167
84,1,15569,2694,12875,216,12659,346,2972,3559,1521,141,58,26,842,220,2974
84,2,22152,4415,17737,298,17439,458,4531,4058,2119,178,66,34,1149,232,4614
84,3,11728,2637,9091,155,8936,217,1790,1665,1301,73,37,18,497,98,3240
84,4,4216,615,3601,86,3515,71,764,1212,389,24,9,4,283,54,705
84,5,27226,4557,22669,396,22273,366,7698,5501,2425,216,100,45,1350,291,4281
84,6,19505,3666,15839,291,15548,197,5036,3847,1745,133,56,30,884,235,3385
84,7,3729,534,3195,61,3134,118,654,954,376,35,13,9,232,47,696
84,8,14353,2266,12087,218,11869,400,2576,3504,1441,122,49,28,873,181,2695
84,9,21845,4051,17794,311,17483,350,5335,5024,1716,183,65,29,1063,249,3469
84,10,29439,5326,24113,378,23735,453,7241,6891,2401,228,108,43,1487,357,4526
84,11,30252,5786,24466,419,24047,475,7489,6728,2404,206,93,35,1383,364,4870
84,12,4952,628,4324,57,4267,127,840,1605,386,40,16,7,345,54,847
84,13,31989,5067,26922,460,26462,708,6890,7445,2895,272,90,76,1910,399,5777
84,14,3981,514,3467,109,3358,88,879,875,434,53,19,4,214,43,749
84,15,7972,993,6979,127,6852,216,1696,1868,784,89,27,15,467,106,1584
84,16,20937,3705,17232,298,16934,246,4974,5087,1638,119,53,33,1213,304,3267
84,17,17337,3090,14247,269,13978,225,4311,4480,1142,102,33,22,980,234,2449
84,18,14216,2237,11979,180,11799,245,3270,3593,1258,107,39,23,868,163,2233
84,19,26039,5027,21012,375,20637,556,4434,5431,2757,192,78,60,1713,331,5085
84,20,2062,332,1730,42,1688,58,396,401,229,28,9,7,102,47,411
84,21,10082,1570,8512,179,8333,219,1816,2504,938,105,33,23,657,134,1904
84,22,9986,1765,8221,152,8069,148,2466,2020,872,73,52,14,569,133,1722
84,23,23716,4602,19114,305,18809,397,4710,4574,2330,160,64,51,1188,266,5069
84,24,14769,3540,11229,164,11065,378,1817,3072,1378,102,40,14,801,137,3326
85,1,7843,1233,6610,142,6468,114,1295,2270,570,98,48,24,627,184,1238
85,2,6370,988,5382,114,5268,65,1215,1266,551,82,37,7,392,115,1538
85,3,23918,4052,19866,442,19424,306,3229,6858,1503,253,130,48,2323,458,4316
85,4,13051,1714,11337,361,10976,170,1594,3585,912,225,74,32,1454,255,2675
85,5,12042,1783,10259,294,9965,111,1463,4064,622,151,63,25,1295,261,1910
85,6,15939,1800,14139,363,13776,227,1937,4203,1086,219,92,36,2042,323,3611
85,7,15668,2394,13274,280,12994,267,1759,3814,1341,201,86,26,1450,301,3749
85,8,20477,2677,17800,578,17222,366,1985,6031,1281,291,127,44,2940,438,3719
85,9,7132,999,6133,137,5996,99,1027,1729,576,94,41,13,624,139,1654
85,10,4162,840,3322,75,3247,89,538,1052,363,83,28,11,345,81,657
85,11,16961,3025,13936,303,13633,189,2435,4219,1125,170,73,23,1319,331,3749
85,12,8806,1214,7592,157,7435,138,1175,2062,779,130,40,16,792,187,2116
85,13,6521,840,5681,142,5539,94,927,1605,483,83,32,10,730,119,1456
85,14,23857,2818,21039,543,20496,425,2900,6379,1824,290,159,44,2986,486,5003
85,15,20600,2750,17850,500,17350,354,2038,6142,1281,302,116,42,2845,519,3711
85,16,15495,2019,13476,338,13138,241,2328,4063,1123,203,81,40,1569,319,3171
85,17,12929,1976,10953,189,10764,188,1967,3756,948,107,45,21,974,252,2506
85,18,8691,1587,7104,118,6986,165,1131,2691,557,74,32,18,630,118,1570
85,19,8526,1319,7207,146,7061,143,1450,2171,630,129,64,26,836,184,1428
85,20,21833,2574,19259,528,18731,394,2577,5799,1603,268,130,55,2581,459,4865
85,21,17189,2173,15016,460,14556,202,2020,5056,997,238,107,39,2169,391,3337
85,22,8850,993,7857,199,7658,154,1210,2533,694,124,57,14,1029,191,1652
85,23,22988,3998,18990,393,18597,496,1987,4856,1881,242,94,33,2214,325,6469
85,24,39708,6789,32919,592,32327,643,5023,11843,2467,361,157,69,3134,690,7940
85,25,12336,1375,10961,236,10725,143,1646,4117,759,153,73,43,1509,260,2022
85,26,38001,5841,32160,660,31500,504,5370,11563,2414,426,181,69,3397,756,6820
85,27,6426,948,5478,139,5339,92,910,1562,478,78,44,12,597,91,1475
85,28,7199,911,6288,128,6160,130,960,1734,651,98,52,19,730,140,1646
85,29,15478,2635,12843,276,12567,198,2215,4940,963,187,72,39,1196,268,2489
85,30,15791,2197,13594,271,13323,186,2480,4842,1021,164,78,21,1323,319,2889
85,31,34032,5256,28776,613,28163,759,3068,7180,2988,369,171,54,3350,526,9698
86,1,2296,397,1899,47,1852,21,291,533,171,29,26,6,139,33,603
86,2,2816,448,2368,66,2302,17,360,654,204,31,14,7,214,75,726
86,3,11364,2759,8605,160,8445,160,1441,2447,921,96,56,19,837,157,2311
86,4,8877,1468,7409,162,7247,141,1303,1751,804,91,53,14,644,128,2318
86,5,6458,1065,5393,137,5256,77,926,1277,530,106,48,10,461,88,1733
86,6,5886,1003,4883,118,4765,89,890,1217,445,81,26,21,449,94,1453
86,7,7570,1003,6567,228,6339,62,1559,1444,627,89,71,15,541,151,1780
86,8,6501,1092,5409,106,5303,111,946,1405,508,91,45,5,495,123,1574
86,9,3780,620,3160,72,3088,53,499,720,377,58,27,5,244,101,1004
86,10,4105,578,3527,81,3446,43,799,912,326,46,21,8,347,76,868
86,11,6970,1167,5803,138,5665,95,1441,1374,583,70,54,9,446,124,1469
86,12,9233,1852,7381,189,7192,94,1479,2170,605,111,60,18,776,151,1728
86,13,8385,1237,7148,175,6973,154,1190,1714,729,100,56,17,698,149,2166
86,14,6635,1016,5619,149,5470,91,987,1360,647,92,45,7,421,123,1697
86,15,5081,767,4314,98,4216,70,886,1105,383,66,25,13,396,76,1196
86,16,3664,536,3128,57,3071,40,686,932,253,48,21,8,292,55,736
86,17,7717,1309,6408,165,6243,76,950,1626,679,82,52,17,573,137,2051
86,18,2942,443,2499,85,2414,52,525,648,199,48,15,8,211,65,643
86,19,12846,1870,10976,259,10717,201,1780,2680,1095,170,69,19,1064,245,3394
86,20,5291,764,4527,86,4441,88,892,1233,444,52,26,14,427,98,1167
86,21,10475,2031,8444,147,8297,240,1050,1816,1071,109,38,12,788,134,3039
86,22,12230,2471,9759,154,9605,299,1075,2172,1099,88,52,29,975,130,3686
86,23,10239,1635,8604,162,8442,181,1405,2073,934,111,69,19,930,187,2533
86,24,10355,1238,9117,175,8942,211,1295,2031,1034,105,62,19,890,198,3097
86,25,4021,594,3427,101,3326,47,618,1000,309,45,28,4,262,83,930
86,26,2314,385,1929,47,1882,22,350,613,133,27,20,3,135,58,521
86,27,3850,607,3243,70,3173,32,808,945,269,42,39,11,297,74,656
86,28,11129,1399,9730,200,9530,233,1313,2123,1230,134,58,21,998,210,3210
86,29,7033,980,6053,135,5918,119,902,1339,663,88,57,7,572,145,2026
86,30,11773,1668,10105,225,9880,251,1665,2396,1050,133,85,22,1045,247,2986
86,31,8756,1231,7525,153,7372,147,1621,1722,791,100,54,21,707,184,2025
86,32,10719,2436,8283,184,8099,114,1636,1635,1007,111,53,16,647,155,2725
86,33,12313,2335,9978,161,9817,406,820,2392,1396,85,32,20,1002,160,3504
86,34,11198,2427,8771,152,8619,277,920,2054,978,112,42,23,873,158,3182
86,35,13274,2114,11160,213,10947,241,1299,2654,1079,151,67,38,1215,220,3983
86,36,8831,1824,7007,104,6903,288,534,2025,847,73,28,20,745,95,2248
86,37,15936,3300,12636,253,12383,327,1581,2297,1665,147,80,18,1131,214,4923
86,38,10790,2488,8302,192,8110,165,1599,1699,952,103,67,10,678,137,2700
87,1,15335,1733,13602,318,13284,236,2204,2556,1817,153,81,31,1141,239,4826
87,2,12737,1648,11089,218,10871,165,2141,1787,1892,151,76,14,753,193,3699
87,3,5313,821,4492,113,4379,75,762,970,613,76,34,16,332,83,1418
87,4,4440,696,3744,83,3661,50,715,711,558,59,33,9,272,63,1191
87,5,4382,695,3687,78,3609,69,672,745,494,49,33,8,251,60,1228
87,6,4420,728,3692,109,3583,61,592,574,599,43,33,14,255,75,1337
87,7,3223,551,2672,70,2602,33,518,520,374,47,26,6,196,52,830
87,8,3480,616,2864,80,2784,28,577,810,261,37,23,9,214,56,769
87,9,4681,663,4018,85,3933,89,461,664,881,56,22,3,237,62,1458
87,10,2869,497,2372,57,2315,56,367,390,459,34,16,3,166,43,781
87,11,4401,737,3664,79,3585,92,547,680,449,36,21,5,284,70,1401
87,12,4951,1022,3929,85,3844,112,529,854,553,42,21,8,292,67,1366
87,13,4261,828,3433,60,3373,120,362,998,417,36,17,8,300,45,1070
87,14,5154,1185,3969,90,3879,55,825,497,567,43,29,8,185,50,1620
87,15,2725,482,2243,51,2192,21,408,544,243,30,30,4,180,43,689
87,16,2802,495,2307,64,2243,47,415,571,273,40,27,6,174,58,632
87,17,5858,806,5052,118,4934,97,985,870,742,78,46,19,370,76,1651
87,18,6049,803,5246,106,5140,121,916,927,765,89,36,15,392,113,1766
87,19,8066,968,7098,173,6925,111,1353,1115,1185,91,47,15,566,131,2311
87,20,3183,513,2670,68,2602,49,471,496,436,31,10,5,209,54,841
87,21,6892,792,6100,141,5959,117,964,1220,843,66,25,21,518,116,2069
87,22,4011,618,3393,95,3298,23,531,670,604,43,24,7,250,54,1092
87,23,5267,743,4524,100,4424,101,809,885,586,53,23,6,360,86,1515
87,24,8925,1192,7733,186,7547,136,1208,1368,1287,69,53,18,581,120,2707
87,25,3715,487,3228,87,3141,55,670,591,454,51,22,7,257,49,985
87,26,7927,1105,6822,148,6674,106,1176,1177,1095,79,59,9,462,106,2405
87,27,2484,403,2081,65,2016,38,337,445,320,23,17,5,147,28,656
87,28,3340,582,2758,91,2667,19,515,592,368,33,26,8,216,50,840
87,29,8411,1276,7135,198,6937,81,1125,1516,781,72,51,18,501,129,2663
87,30,8375,1705,6670,112,6558,155,801,2013,696,63,24,19,580,96,2111
87,31,9738,1405,8333,153,8180,155,1040,1630,969,82,40,15,798,136,3315
87,32,8289,1384,6905,1101,5804,103,967,1004,734,53,28,11,453,75,2376
87,33,8357,1250,7107,172,6935,107,1059,1545,850,81,28,17,663,103,2482
87,34,4010,804,3206,66,3140,96,385,738,438,35,18,8,266,40,1116
87,35,8433,1420,7013,136,6877,101,1109,1022,1100,77,30,14,471,110,2843
87,36,13288,2110,11178,211,10967,246,1583,2410,1474,133,43,35,996,159,3888
87,37,16930,2190,14740,291,14449,235,2197,3061,1753,148,67,35,1269,217,5467
87,38,6367,1026,5341,109,5232,55,885,924,960,65,55,11,347,81,1849
87,39,5069,981,4088,81,4007,68,630,712,538,44,33,11,276,53,1642
87,40,5605,1045,4560,89,4471,89,559,954,573,47,26,10,406,86,1721
87,41,4410,698,3712,92,3620,93,501,630,502,33,28,11,291,40,1491
87,42,6741,1322,5419,121,5298,59,950,839,801,70,54,14,312,67,2132
88,1,2852,547,2305,51,2254,47,605,628,197,34,13,1,194,47,488
88,2,2114,316,1798,44,1754,32,579,374,152,34,8,3,113,42,417
88,3,11598,1791,9807,213,9594,133,2487,2336,875,165,59,20,956,245,2318
88,4,4577,703,3874,94,3780,48,934,991,305,64,39,18,312,107,962
88,5,8852,1566,7286,153,7133,119,1812,1639,725,88,48,26,618,163,1895
88,6,15084,2796,12288,279,12009,177,3268,2821,1126,169,90,26,988,269,3075
88,7,5118,813,4305,92,4213,67,1007,1051,462,58,24,14,393,94,1043
88,8,5791,1117,4674,108,4566,74,1270,1066,490,77,50,14,423,112,990
88,9,3432,578,2854,58,2796,59,734,821,225,38,24,5,237,64,589
88,10,3850,629,3221,70,3151,54,818,777,308,59,28,12,295,74,726
88,11,4663,616,4047,80,3967,51,1019,1087,349,71,28,13,408,118,823
88,12,18579,3623,14956,320,14636,283,2566,3728,1405,177,81,47,1485,308,4556
88,13,9630,1758,7872,188,7684,107,2523,1515,901,128,75,26,594,162,1653
88,14,8295,1337,6958,152,6806,145,1102,1823,1008,153,53,24,675,143,1680
88,15,4046,799,3247,63,3184,28,852,827,281,61,28,8,305,80,714
88,16,8624,1578,7046,131,6915,114,1487,1641,850,107,70,24,591,163,1868
88,17,1942,315,1627,43,1584,18,355,483,131,25,16,4,157,54,341
88,18,9988,1757,8231,130,8101,100,1715,2390,702,99,58,25,773,209,2030
88,19,5801,1006,4795,130,4665,89,1142,1440,388,86,49,10,460,122,879
88,20,1861,299,1562,34,1528,29,439,338,165,24,17,4,145,34,333
88,21,9528,1713,7815,188,7627,128,2079,2066,601,124,63,20,645,174,1727
88,22,8955,1889,7066,136,6930,95,2006,1691,682,106,44,19,483,162,1642
88,23,25174,4395,20779,484,20295,419,4524,5379,1850,297,146,62,2218,529,4871
88,24,14162,2399,11763,287,11476,221,2825,2982,1036,159,82,29,950,245,2947
88,25,15406,2569,12837,352,12485,252,2549,3224,1268,260,99,33,1523,358,2919
88,26,7519,1528,5991,125,5866,114,1742,1313,583,118,51,22,478,117,1328
88,27,12016,2191,9825,272,9553,162,2711,2121,954,193,87,29,874,279,2143
88,28,9959,1914,8045,147,7898,128,1726,2139,838,133,54,26,721,182,1951
88,29,8136,1327,6809,141,6668,114,1805,1806,532,103,49,22,666,197,1374
88,30,25242,4837,20405,407,19998,438,4094,5120,1907,248,121,52,2001,399,5618
88,31,12616,2628,9988,202,9786,181,2564,2347,866,115,62,23,835,198,2595
89,1,7889,1364,6525,119,6406,152,1511,1751,677,85,42,20,582,148,1438
89,2,4180,707,3473,59,3414,53,725,909,464,33,30,8,252,80,860
89,3,10113,2054,8059,142,7917,183,1535,2084,838,92,59,23,735,164,2204
89,4,5209,1438,3771,68,3703,68,689,809,408,32,41,6,263,55,1332
89,5,8677,1711,6966,127,6839,92,1452,1836,642,85,47,20,636,121,1908
89,6,3708,630,3078,56,3022,41,746,993,249,35,19,7,263,84,585
89,7,5562,1061,4501,68,4433,52,1378,1122,414,78,41,12,329,100,907
89,8,2316,379,1937,22,1915,25,582,545,160,26,16,2,155,51,353
89,9,3524,583,2941,59,2882,42,670,1009,183,27,29,11,274,76,561
89,10,4676,898,3778,50,3728,53,976,1261,295,43,25,12,322,81,660
89,11,6958,1120,5838,119,5719,98,1488,1865,452,92,34,16,399,126,1149
89,12,4719,726,3993,69,3924,85,898,955,457,76,27,12,369,84,961
89,13,2563,462,2101,29,2072,41,450,521,230,30,12,8,181,53,546
89,14,2462,403,2059,45,2014,40,466,549,233,30,11,2,187,50,446
89,15,2406,372,2034,41,1993,32,505,619,190,15,12,6,171,43,400
89,16,3814,751,3063,51,3012,40,939,836,268,36,22,5,237,70,559
89,17,2363,406,1957,25,1932,26,451,561,173,24,11,3,214,28,441
89,18,2514,437,2077,32,2045,29,442,623,212,36,7,7,180,47,462
89,19,10119,2411,7708,148,7560,141,1912,2091,731,83,42,15,582,158,1805
89,20,3916,688,3228,56,3172,56,793,883,285,48,17,12,298,63,717
89,21,2330,375,1955,32,1923,36,391,673,182,27,11,1,172,47,383
89,22,12212,2114,10098,196,9902,143,2826,2365,1041,132,93,23,705,269,2305
89,23,1887,308,1579,24,1555,31,316,461,137,10,7,4,162,47,380
89,24,2261,332,1929,33,1896,28,448,638,131,28,16,2,134,48,423
89,25,4979,1059,3920,68,3852,29,967,989,355,58,28,8,239,75,1104
89,26,4171,790,3381,52,3329,68,934,937,315,41,28,4,274,85,643
89,27,3986,740,3246,59,3187,68,737,860,353,54,23,10,291,68,723
89,28,8629,1586,7043,113,6930,94,1805,1660,679,103,54,18,604,170,1743
89,29,8900,2218,6682,121,6561,108,1350,1947,625,76,31,14,603,122,1685
89,30,15636,3323,12313,251,12062,247,2654,3444,1228,153,66,22,1056,267,2925
89,31,5905,940,4965,78,4887,84,1378,1405,471,67,42,14,376,123,927
89,32,5365,1096,4269,76,4193,76,905,1091,545,60,43,9,286,89,1089
89,33,7838,1342,6496,131,6365,149,1542,1703,747,73,32,13,569,138,1399
89,34,3781,642,3139,48,3091,86,685,778,374,44,22,13,247,56,786
89,35,3593,548,3045,66,2979,50,591,794,383,51,15,8,288,65,734
89,36,4808,848,3960,70,3890,47,1074,1181,339,46,28,9,284,100,782
89,37,6744,1360,5384,87,5297,92,1392,1606,484,72,18,16,507,112,998
89,38,7059,1291,5768,89,5679,133,796,1900,506,40,22,11,547,130,1594
89,39,8896,1842,7054,122,6932,104,1764,1428,979,87,45,21,483,138,1883
89,40,11379,2918,8461,159,8302,127,2025,2162,825,106,70,29,651,176,2131
89,41,8484,1322,7162,146,7016,105,1574,1995,593,84,42,16,649,158,1800
89,42,8727,1640,7087,141,6946,172,1295,1880,687,59,44,12,716,145,1936
90,1,5562,1254,4308,84,4224,128,790,1202,499,45,24,12,422,52,1050
90,2,7425,1490,5935,130,5805,75,1588,1410,635,85,36,15,387,95,1479
90,3,6217,866,5351,118,5233,104,1387,1318,491,62,29,18,466,123,1235
90,4,9900,1675,8225,188,8037,201,2023,1775,930,137,68,18,797,186,1902
90,5,4238,617,3621,85,3536,67,953,819,399,43,32,13,302,76,832
90,6,7607,1444,6163,124,6039,142,1210,1574,648,69,41,15,586,94,1660
90,7,7570,1855,5715,102,5613,129,848,1499,699,62,43,21,575,84,1653
90,8,4806,1177,3629,68,3561,73,803,793,430,48,31,15,301,62,1005
90,9,4226,1066,3160,79,3081,66,590,519,557,43,18,10,188,26,1064
90,10,7893,1133,6760,132,6628,143,1593,1573,749,77,46,12,643,133,1659
90,11,8031,1213,6818,112,6706,146,1605,1755,656,71,29,19,690,129,1606
90,12,5205,1046,4159,103,4056,47,1052,888,471,62,30,16,276,86,1128
90,13,7151,1295,5856,105,5751,56,1830,1392,566,96,48,14,427,102,1220
90,14,4514,1274,3240,75,3165,63,707,518,491,49,27,10,234,43,1023
